"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"94","PP2094","M48029-0059",1161.9912621229,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.1861,39.1778,-98.311692,29.275381,NA,35.5626666666667,92,5,91,2.644e-05
"95","PP2098","M48029-0059",1201.03059481469,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.8773,39.7246,-98.311692,29.275381,NA,9.27487640449438,92,3,91,8.59e-06
"96","PP2103","M48029-0059",1239.13862546239,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.8361,38.5583,-98.311692,29.275381,NA,161.545647727273,92,4,91,8.34e-05
"97","PP2104","M48029-0059",1251.70412181996,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.3358,38.4017,-98.311692,29.275381,NA,55.2587906976744,92,6,91,3.353e-05
"98","PP2107","M48029-0059",1299.20365077805,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.2917,38.9158,-98.311692,29.275381,NA,159.951093023256,92,6,91,4.176e-05
"99","PP2123","M48029-0059",1208.06652390181,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.3175,38.9658,-98.311692,29.275381,NA,6.25521052631579,92,54,91,1.27e-06
"100","PP2132","M48029-0059",1148.88417950242,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.3261,39.0919,-98.311692,29.275381,NA,19.9732555555556,92,2,91,6.25e-06
"101","PP2161","M48029-0059",987.883677665859,3,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.2592,37.1086,-98.311692,29.275381,NA,12.4059239130435,92,0,91,4.426e-05
"102","PP2167","M48029-0059",1145.61419051317,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-89.5617,36.5147,-98.311692,29.275381,NA,45.9662,92,47,91,0.00022175
"103","PP2168","M48029-0059",1252.99890615732,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.6392,39.5531,-98.311692,29.275381,NA,52.5359807692308,92,40,91,4.231e-05
"104","PP2169","M48029-0059",1205.99339825668,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.7556,38.6853,-98.311692,29.275381,NA,3.48841573033708,92,3,91,NA
